t,label,slot,base_hex,rel_off_hex,stride,pre,hit,post
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C1,1,76,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C2,1,204,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C3,1,205,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1D9,1,0,128,128
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x21F,1,8,1,1
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x223,1,20,1,2
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x02A,2,46400,44790,44790
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x02E,2,47040,46074,46074
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x032,2,63926,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x036,2,64570,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x042,2,1600,1610,1610
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x046,2,35919,37529,37529
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x060,2,18690,18470,18466
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x062,2,64,2112,2112
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x090,2,16280,16267,16267
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x092,2,20970,60916,60916
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x09A,2,0,1,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x09C,2,16281,16261,16267
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x09E,2,39320,34702,60916
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0B4,2,16280,16267,16267
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0B6,2,20970,60916,60916
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0C0,2,16280,16267,16267
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0C2,2,20970,60916,60916
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0E2,2,21386,7875,7875
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0EC,2,17003,17002,16992
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0EE,2,22398,36936,2724
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F0,2,16208,16191,16169
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F2,2,36364,49019,59860
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F4,2,47981,15284,15869
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F6,2,18432,47872,21504
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x10C,2,48163,15692,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x10E,2,55050,52429,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x144,2,48291,15692,15692
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x146,2,55050,52429,52429
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x148,2,48163,0,48163
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x14A,2,55050,0,55050
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1BC,2,48588,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1BE,2,52429,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C0,2,15692,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C2,2,52429,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1D8,2,16640,16256,16256
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x21E,2,8,1,1
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x222,2,20,1,2
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x028,4,46400,44790,44790
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x02C,4,47040,46074,46074
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x030,4,4294965686,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x034,4,4294966330,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x040,4,1600,1610,1610
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x044,4,35919,37529,37529
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x060,4,1224867904,1210452032,1210189888
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x090,4,1066947050,1066135028,1066135028
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x098,4,1091043328,1091043329,1091043328
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x09C,4,1067030936,1065715598,1066135028
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0B4,4,1066947050,1066135028,1066135028
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0C0,4,1066947050,1066135028,1066135028
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0E0,4,1091130250,1091116739,1091116739
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0EC,4,1114331006,1114280008,1113590436
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F0,4,1062243852,1061142395,1059711444
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x0F4,4,3144501248,1001700096,1040012288
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x10C,4,3156465418,1028443341,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x144,4,3164854026,1028443341,1028443341
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x148,4,3156465418,0,3156465418
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1BC,4,3184315597,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1C0,4,1028443341,0,0
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x1D8,4,1090519040,1065353216,1065353216
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x21C,4,8,1,1
1760706615.326838,HIT,P2-C1,0x927EB9E0,0x220,4,20,1,2
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02A,1,174,168,168
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02B,1,246,254,254
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02E,1,179,176,176
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02F,1,250,102,102
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x030,1,255,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x031,1,255,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x032,1,250,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x033,1,8,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x034,1,255,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x035,1,255,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x036,1,252,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x037,1,108,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x042,1,6,5,5
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x043,1,74,248,248
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x046,1,146,152,152
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x047,1,153,145,145
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x060,1,73,72,72
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x061,1,2,38,34
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x062,1,0,8,8
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x091,1,157,145,145
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x092,1,217,117,117
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x093,1,120,130,130
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09B,1,0,1,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09D,1,159,139,145
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09E,1,33,15,117
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09F,1,38,28,130
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B5,1,157,145,145
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B6,1,217,117,117
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B7,1,120,130,130
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C1,1,157,145,145
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C2,1,217,117,117
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C3,1,120,130,130
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0E2,1,108,53,53
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0E3,1,130,198,198
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0ED,1,116,113,103
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0EE,1,199,184,94
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0EF,1,150,0,115
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F1,1,69,57,36
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F2,1,197,53,33
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F3,1,60,139,14
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F5,1,63,26,164
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F6,1,198,90,219
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F7,1,64,96,32
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10C,1,188,61,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10D,1,35,76,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10E,1,215,204,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10F,1,10,205,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x144,1,188,61,61
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x145,1,163,76,76
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x146,1,215,204,204
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x147,1,10,205,205
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x148,1,188,0,188
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x149,1,35,0,35
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x14A,1,215,0,215
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x14B,1,10,0,10
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BC,1,189,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BD,1,204,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BE,1,204,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BF,1,205,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C0,1,61,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C1,1,76,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C2,1,204,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C3,1,205,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1D9,1,0,128,128
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x21F,1,8,1,1
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x223,1,20,1,2
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02A,2,44790,43262,43262
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02E,2,46074,45158,45158
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x032,2,64008,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x036,2,64620,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x042,2,1610,1528,1528
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x046,2,37529,39057,39057
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x060,2,18690,18470,18466
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x062,2,64,2112,2112
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x090,2,16285,16273,16273
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x092,2,55672,30082,30082
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09A,2,0,1,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09C,2,16287,16267,16273
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09E,2,8486,3868,30082
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B4,2,16285,16273,16273
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B6,2,55672,30082,30082
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C0,2,16285,16273,16273
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C2,2,55672,30082,30082
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0E2,2,27778,13766,13766
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0EC,2,17012,17009,16999
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0EE,2,51094,47104,24179
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F0,2,16197,16185,16164
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F2,2,50492,13707,8462
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F4,2,48447,48410,15780
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F6,2,50752,23136,56096
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10C,2,48163,15692,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10E,2,55050,52429,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x144,2,48291,15692,15692
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x146,2,55050,52429,52429
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x148,2,48163,0,48163
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x14A,2,55050,0,55050
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BC,2,48588,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BE,2,52429,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C0,2,15692,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C2,2,52429,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1D8,2,16640,16256,16256
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x21E,2,8,1,1
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x222,2,20,1,2
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x028,4,44790,43262,43262
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x02C,4,46074,45158,45158
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x030,4,4294965768,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x034,4,4294966380,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x040,4,1610,1528,1528
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x044,4,37529,39057,39057
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x060,4,1224867904,1210452032,1210189888
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x090,4,1067309432,1066497410,1066497410
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x098,4,1091043328,1091043329,1091043328
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x09C,4,1067393318,1066077980,1066497410
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0B4,4,1067309432,1066497410,1066497410
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0C0,4,1067309432,1066497410,1066497410
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0E0,4,1091136642,1091122630,1091122630
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0EC,4,1114949526,1114748928,1114070643
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F0,4,1061537084,1060713867,1059332366
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x0F4,4,3175073344,3172620896,1034214176
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x10C,4,3156465418,1028443341,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x144,4,3164854026,1028443341,1028443341
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x148,4,3156465418,0,3156465418
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1BC,4,3184315597,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1C0,4,1028443341,0,0
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x1D8,4,1090519040,1065353216,1065353216
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x21C,4,8,1,1
1760706615.663387,HIT,P2-C1,0x927EB9E0,0x220,4,20,1,2
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02A,1,168,163,163
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02B,1,254,88,88
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02E,1,176,173,173
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02F,1,102,3,3
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x030,1,255,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x031,1,255,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x032,1,250,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x033,1,90,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x034,1,255,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x035,1,255,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x036,1,252,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x037,1,157,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x043,1,248,166,166
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x046,1,152,158,158
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x047,1,145,55,55
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x060,1,73,72,72
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x061,1,2,38,38
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x062,1,0,8,8
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x091,1,163,150,150
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x092,1,97,253,253
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x093,1,6,16,16
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09B,1,0,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09D,1,164,144,144
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09E,1,168,150,150
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09F,1,180,170,170
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B5,1,163,150,150
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B6,1,97,253,253
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B7,1,6,16,16
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C1,1,163,150,150
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C2,1,97,253,253
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C3,1,6,16,16
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0E2,1,134,77,77
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0E3,1,90,168,168
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0ED,1,120,117,117
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0EE,1,233,255,255
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0EF,1,157,184,184
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F1,1,68,55,55
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F2,1,45,132,132
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F3,1,116,29,29
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F5,1,184,165,165
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F6,1,92,166,166
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F7,1,0,16,16
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10C,1,188,61,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10D,1,35,76,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10E,1,215,204,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10F,1,10,205,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x144,1,188,61,61
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x145,1,163,76,76
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x146,1,215,204,204
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x147,1,10,205,205
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x148,1,188,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x149,1,35,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x14A,1,215,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x14B,1,10,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BC,1,189,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BD,1,204,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BE,1,204,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BF,1,205,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C0,1,61,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C1,1,76,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C2,1,204,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C3,1,205,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1D9,1,0,128,128
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x21F,1,8,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x223,1,20,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02A,2,43262,41816,41816
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02E,2,45158,44291,44291
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x032,2,64090,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x036,2,64669,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x042,2,1528,1446,1446
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x046,2,39057,40503,40503
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x060,2,18690,18470,18466
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x062,2,64,2112,2112
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x090,2,16291,16278,16278
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x092,2,24838,64784,64784
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09A,2,0,1,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09C,2,16292,16272,16278
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09E,2,43188,38570,64784
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B4,2,16291,16278,16278
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B6,2,24838,64784,64784
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C0,2,16291,16278,16278
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C2,2,24838,64784,64784
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0E2,2,34394,19880,19880
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0EC,2,17016,17013,17003
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0EE,2,59805,65464,60441
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F0,2,16196,16183,16162
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F2,2,11636,33821,54367
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F4,2,48568,48549,15640
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F6,2,23552,42512,50304
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10C,2,48163,15692,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10E,2,55050,52429,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x144,2,48291,15692,15692
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x146,2,55050,52429,52429
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x148,2,48163,0,48163
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x14A,2,55050,0,55050
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BC,2,48588,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BE,2,52429,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C0,2,15692,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C2,2,52429,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1D8,2,16640,16256,16256
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x21E,2,8,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x222,2,20,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x028,4,43262,41816,41816
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x02C,4,45158,44291,44291
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x030,4,4294965850,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x034,4,4294966429,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x040,4,1528,1446,1446
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x044,4,39057,40503,40503
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x060,4,1224867904,1210452032,1210189888
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x090,4,1067671814,1066859792,1066859792
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x098,4,1091043328,1091043329,1091043328
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x09C,4,1067755700,1066440362,1066859792
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0B4,4,1067671814,1066859792,1066859792
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0C0,4,1067671814,1066859792,1066859792
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0E0,4,1091143258,1091128744,1091128744
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0EC,4,1115220381,1115029432,1114369049
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F0,4,1061432692,1060602909,1059247199
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x0F4,4,3182976000,3181749776,1025033344
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x10C,4,3156465418,1028443341,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x144,4,3164854026,1028443341,1028443341
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x148,4,3156465418,0,3156465418
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1BC,4,3184315597,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1C0,4,1028443341,0,0
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x1D8,4,1090519040,1065353216,1065353216
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x21C,4,8,1,1
1760706615.992032,HIT,P2-C1,0x927EB9E0,0x220,4,20,1,2
1760706617.499251,HIT,P2-C1,0x927EB9E0,0x02A,1,163,156,156
1760706617.499251,HIT,P2-C1,0x927EB9E0,0x02B,1,88,200,200
